,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
10900,lisa,shoulder,0,22.534,0.43,-1.17,-0.06,-321,-1104,1073,-54.28,633.88,-227.24,54
10901,lisa,shoulder,0,22.667,0.35,-1.05,-0.08,-5834,-1155,4023,-32.2,645.84,-202.4,54
10902,lisa,shoulder,0,22.834,0.27,-0.88,-0.1,-5759,1312,6631,17.48,667.0,-146.28,54
10903,lisa,shoulder,0,22.934,0.25,-0.82,-0.13,-3771,7116,5661,89.24,670.68,-103.96,54
10904,lisa,shoulder,0,23.034,0.26,-0.83,-0.16,-2131,-3075,1829,125.12,667.92,-79.12,54
10905,lisa,shoulder,0,23.15,0.2,-0.88,-0.23,-246,-685,-822,126.96,667.92,-71.76,54
10906,lisa,shoulder,0,23.264,0.19,-0.9,-0.28,406,1891,-2168,122.36,668.84,-74.52,54
10907,lisa,shoulder,0,23.434,0.24,-0.87,-0.28,2187,1995,-4059,97.52,674.36,-78.2,54
10908,lisa,shoulder,0,23.534,0.27,-0.79,-0.25,4542,-1632,-5789,47.84,672.52,-103.04,54
10909,lisa,shoulder,0,23.645,0.33,-0.85,-0.2,4775,-3635,-5183,-10.12,663.32,-142.6,54
10910,lisa,shoulder,0,23.768,0.35,-0.95,-0.2,793,-2761,-3478,-63.48,651.36,-163.76,54
10911,lisa,shoulder,0,23.934,0.42,-0.98,-0.19,517,-2950,-174,-96.6,644.0,-168.36,54
10912,lisa,shoulder,0,24.034,0.45,-1.07,-0.21,-308,-2615,1266,-102.12,648.6,-162.84,54
10913,lisa,shoulder,0,24.15,0.55,-1.13,-0.22,-111,308,-545,-98.44,652.28,-158.24,54
10914,lisa,shoulder,0,24.278,0.55,-1.06,-0.21,-477,-1912,-1134,-111.32,652.28,-152.72,54
10915,lisa,shoulder,0,24.433000000000003,0.5,-1.01,-0.2,-272,708,-248,-116.84,648.6,-146.28,54
10916,lisa,shoulder,0,24.533,0.55,-1.04,-0.22,1192,2494,-1862,-123.28,643.08,-152.72,54
10917,lisa,shoulder,0,24.636,0.61,-1.09,-0.21,3794,1734,-1267,-127.88,632.04,-181.24,54
10918,lisa,shoulder,0,24.788,0.59,-1.1,-0.15,1666,2785,2462,-119.6,624.68,-207.0,54
10919,lisa,shoulder,0,24.934,0.5,-1.02,-0.12,-2649,104,5563,-78.2,639.4,-201.48,54
10920,lisa,shoulder,0,25.04,0.34,-0.89,-0.11,-6260,3092,6850,-54.28,651.36,-185.84,54
10921,lisa,shoulder,0,0.251,-0.27,-0.97,-0.14,312,1417,1613,301.76,580.52,-182.16,55
10922,lisa,shoulder,0,0.373,-0.29,-0.98,-0.15,-1248,192,453,309.12,578.68,-171.12,55
10923,lisa,shoulder,0,0.534,-0.29,-0.98,-0.15,-438,-58,303,310.04,577.76,-167.44,55
10924,lisa,shoulder,0,0.634,-0.29,-0.97,-0.15,63,1303,723,316.48,578.68,-163.76,55
10925,lisa,shoulder,0,0.732,-0.31,-0.96,-0.17,140,-46,206,320.16,573.16,-159.16,55
10926,lisa,shoulder,0,0.86,-0.31,-0.97,-0.17,-216,-715,-270,320.16,575.0,-158.24,55
10927,lisa,shoulder,0,0.978,-0.31,-0.97,-0.17,-493,32,-17,318.32,577.76,-159.16,55
10928,lisa,shoulder,0,1.134,-0.37,-1.07,-0.17,587,-2057,1469,319.24,576.84,-161.92,55
10929,lisa,shoulder,0,1.25,-0.51,-1.19,-0.16,2247,-2892,3807,336.72,559.36,-182.16,55
10930,lisa,shoulder,1,1.374,-0.45,-1.18,-0.15,-859,-35,-1051,344.08,548.32,-193.2,55
10931,lisa,shoulder,0,1.5319999999999998,-0.36,-1.0,-0.11,-6924,-3769,-9747,302.68,587.88,-169.28,55
10932,lisa,shoulder,0,1.634,-0.21,-0.78,-0.11,-8608,-5384,-16895,156.4,655.96,-122.36,55
10933,lisa,shoulder,0,1.741,-0.12,-0.76,-0.14,-941,2626,-7532,12.88,678.04,-81.88,55
10934,lisa,shoulder,0,1.859,0.08,-0.85,-0.26,1165,7579,3504,19.32,680.8,-97.52,55
10935,lisa,shoulder,0,1.977,0.09,-0.79,-0.22,2824,-2643,9477,46.92,678.04,-103.04,55
10936,lisa,shoulder,0,2.134,-0.01,-0.78,-0.2,-154,3282,13239,150.88,662.4,-126.04,55
10937,lisa,shoulder,0,2.251,-0.11,-0.81,-0.21,-2358,2617,8410,268.64,623.76,-110.4,55
10938,lisa,shoulder,0,2.355,-0.21,-0.92,-0.28,-332,5458,1848,322.92,590.64,-82.8,55
10939,lisa,shoulder,0,2.496,-0.15,-0.98,-0.41,2081,8480,-4123,322.92,590.64,0.92,55
10940,lisa,shoulder,0,2.633,-0.22,-1.11,-0.52,4224,3636,-5607,276.0,609.96,-40.48,55
10941,lisa,shoulder,0,2.75,-0.15,-1.09,-0.36,5920,3358,-4673,228.16,632.04,-64.4,55
10942,lisa,shoulder,0,2.869,-0.02,-1.04,-0.28,2,-122,-2880,184.0,650.44,-91.08,55
10943,lisa,shoulder,0,3.033,0.02,-1.12,-0.32,2811,-362,289,169.28,653.2,-103.04,55
10944,lisa,shoulder,0,3.133,0.01,-1.28,-0.35,2530,-9683,7206,195.04,645.84,-129.72,55
10945,lisa,shoulder,2,3.2510000000000003,-0.06,-1.34,-0.3,430,-4954,8312,268.64,612.72,-165.6,55
10946,lisa,shoulder,0,3.383,0.02,-1.12,-0.23,-3784,-11174,-1288,280.6,604.44,-172.96,55
10947,lisa,shoulder,0,3.533,-0.03,-0.98,-0.06,-10850,-12200,-8504,196.88,644.0,-161.92,55
10948,lisa,shoulder,0,3.634,0.0,-0.75,-0.1,-5578,-2748,-8108,100.28,674.36,-94.76,55
10949,lisa,shoulder,0,3.738,-0.06,-0.79,-0.19,-666,3670,-690,53.36,682.64,-76.36,55
10950,lisa,shoulder,0,3.876,-0.06,-0.81,-0.26,2664,352,4209,65.32,680.8,-80.04,55
10951,lisa,shoulder,0,4.033,-0.09,-0.74,-0.19,2998,2240,10080,118.68,671.6,-106.72,55
10952,lisa,shoulder,0,4.14,-0.1,-0.73,-0.19,1914,3459,8742,218.96,643.08,-126.04,55
10953,lisa,shoulder,0,4.253,-0.25,-0.89,-0.26,3258,1735,1231,276.92,614.56,-141.68,55
10954,lisa,shoulder,0,4.371,-0.15,-1.0,-0.22,5301,12087,-4706,275.08,614.56,-148.12,55
10955,lisa,shoulder,0,4.533,-0.2,-1.12,-0.24,-1256,1328,-7504,241.96,627.44,-149.04,55
10956,lisa,shoulder,0,4.633,-0.07,-1.22,-0.24,2090,6116,-3548,179.4,650.44,-141.68,55
10957,lisa,shoulder,0,4.743,-0.03,-1.17,-0.21,2743,-2968,1329,166.52,649.52,-156.4,55
10958,lisa,shoulder,0,4.881,-0.01,-1.15,-0.19,-996,666,1944,181.24,643.08,-165.6,55
10959,lisa,shoulder,0,5.032,-0.14,-1.31,-0.17,742,-5020,6177,208.84,635.72,-166.52,55
10960,lisa,shoulder,3,5.1389999999999985,-0.17,-1.35,-0.17,-1545,1301,8408,267.72,607.2,-176.64,55
10961,lisa,shoulder,0,5.269,-0.16,-1.15,-0.12,-5961,-3834,-1698,299.0,598.92,-152.72,55
10962,lisa,shoulder,0,5.433,-0.1,-0.85,-0.13,-8379,-15099,-11833,219.88,645.84,-117.76,55
10963,lisa,shoulder,0,5.533,-0.15,-0.72,-0.16,-7673,-1123,-8144,103.04,673.44,-77.28,55
10964,lisa,shoulder,0,5.652,-0.1,-0.75,-0.29,610,5656,2076,69.0,678.96,-40.48,55
10965,lisa,shoulder,0,5.768,-0.04,-0.79,-0.39,2620,2701,4481,103.04,674.36,-53.36,55
10966,lisa,shoulder,0,5.933,-0.1,-0.74,-0.31,7598,5824,9714,134.32,669.76,-75.44,55
10967,lisa,shoulder,0,6.033,-0.11,-0.77,-0.22,3409,5952,10520,235.52,637.56,-117.76,55
10968,lisa,shoulder,0,6.132999999999999,-0.18,-0.87,-0.19,1738,-5697,4362,322.0,586.04,-131.56,55
10969,lisa,shoulder,0,6.274,-0.31,-0.89,-0.2,3903,10407,-980,345.92,563.96,-157.32,55
10970,lisa,shoulder,0,6.433,-0.28,-1.14,-0.23,2778,9001,-2723,345.0,562.12,-123.28,55
10971,lisa,shoulder,0,6.56,-0.29,-1.16,-0.22,1715,2590,-1331,326.6,574.08,-111.32,55
10972,lisa,shoulder,0,6.645,-0.27,-1.09,-0.19,127,845,378,323.84,574.08,-115.92,55
10973,lisa,shoulder,0,6.759,-0.28,-1.13,-0.23,180,-1468,2455,328.44,568.56,-108.56,55
10974,lisa,shoulder,0,6.91,-0.43,-1.23,-0.24,-29,-3568,5466,356.04,550.16,-128.8,55
10975,lisa,shoulder,4,7.034,-0.42,-1.24,-0.24,-4954,-581,2387,393.76,520.72,-120.52,55
10976,lisa,shoulder,0,7.148,-0.29,-1.07,-0.16,-5520,-8427,-9287,369.84,546.48,-110.4,55
10977,lisa,shoulder,0,7.289,-0.22,-0.82,-0.14,-4949,-7257,-11341,276.0,619.16,-97.52,55
10978,lisa,shoulder,0,7.433,-0.19,-0.75,-0.14,-1230,-5600,-11546,160.08,660.56,-92.0,55
10979,lisa,shoulder,0,7.532999999999999,-0.08,-0.81,-0.23,-117,6485,-3769,83.72,675.28,-88.32,55
10980,lisa,shoulder,0,7.641,0.07,-0.87,-0.3,1351,4306,-782,67.16,677.12,-93.84,55
10981,lisa,shoulder,0,7.768,0.15,-0.77,-0.23,2291,1634,9895,123.28,672.52,-112.24,55
10982,lisa,shoulder,0,7.933,0.02,-0.8,-0.16,-702,3995,11908,184.92,656.88,-118.68,55
10983,lisa,shoulder,0,8.033,-0.05,-0.92,-0.19,-1212,4682,6424,289.8,614.56,-106.72,55
10984,lisa,shoulder,0,8.158999999999999,-0.13,-0.95,-0.2,3029,599,146,329.36,586.96,-97.52,55
10985,lisa,shoulder,0,8.28,-0.14,-0.95,-0.18,986,1872,-6067,316.48,588.8,-114.08,55
10986,lisa,shoulder,0,8.433,-0.12,-1.18,-0.21,1320,2679,-7904,254.84,624.68,-119.6,55
10987,lisa,shoulder,0,8.532,-0.1,-1.2,-0.18,5773,6277,-1113,199.64,637.56,-137.08,55
10988,lisa,shoulder,0,8.648,0.0,-1.18,-0.16,1209,3468,213,205.16,632.96,-153.64,55
10989,lisa,shoulder,0,8.774,0.0,-1.22,-0.2,-2663,-2719,4083,223.56,628.36,-145.36,55
10990,lisa,shoulder,5,8.933,-0.07,-1.31,-0.22,-1436,-3792,7926,270.48,612.72,-133.4,55
10991,lisa,shoulder,0,9.033,-0.09,-1.25,-0.2,-3854,-6554,1708,315.56,587.88,-142.6,55
10992,lisa,shoulder,0,9.17,-0.1,-1.04,-0.14,-8515,-12345,-6409,285.2,609.96,-137.08,55
10993,lisa,shoulder,0,9.333,-0.13,-0.93,-0.15,-5108,-12573,-11838,177.56,656.88,-127.88,55
10994,lisa,shoulder,0,9.433,-0.06,-0.77,-0.17,-6239,2045,-9226,69.92,677.12,-80.96,55
10995,lisa,shoulder,0,9.532,0.02,-0.8,-0.29,936,6541,-1032,14.72,680.8,-60.72,55
10996,lisa,shoulder,0,9.655,0.14,-0.84,-0.34,1781,4003,2361,22.08,680.8,-80.04,55
10997,lisa,shoulder,0,9.769,0.16,-0.76,-0.26,3740,1207,11805,103.04,677.12,-109.48,55
10998,lisa,shoulder,0,9.932,0.1,-0.79,-0.25,-43,1694,12621,162.84,662.4,-122.36,55
10999,lisa,shoulder,0,10.033,-0.08,-0.86,-0.21,1924,1518,6253,270.48,621.0,-122.36,55
11000,lisa,shoulder,0,10.146,-0.16,-0.96,-0.2,6094,5176,396,311.88,596.16,-131.56,55
11001,lisa,shoulder,0,10.294,-0.23,-1.13,-0.21,2952,3235,-4683,307.28,590.64,-152.72,55
11002,lisa,shoulder,0,10.432,-0.25,-1.2,-0.19,-1938,1806,-2832,269.56,609.96,-150.88,55
11003,lisa,shoulder,0,10.549,-0.19,-1.14,-0.18,-405,2196,-959,250.24,615.48,-139.84,55
11004,lisa,shoulder,0,10.675,-0.15,-1.15,-0.24,-529,-354,1358,253.0,620.08,-125.12,55
11005,lisa,shoulder,0,10.833,-0.19,-1.2,-0.27,1863,-1938,5291,277.84,609.96,-132.48,55
11006,lisa,shoulder,6,10.933,-0.22,-1.24,-0.24,-564,-3510,6151,332.12,575.92,-144.44,55
11007,lisa,shoulder,0,11.046,-0.21,-1.12,-0.19,-3092,-3891,-296,354.2,557.52,-159.16,55
11008,lisa,shoulder,0,11.16,-0.19,-0.95,-0.18,-9930,-7506,-6393,322.0,588.8,-128.8,55
11009,lisa,shoulder,0,11.283,-0.23,-0.83,-0.18,-5232,-14715,-14075,217.12,643.08,-111.32,55
11010,lisa,shoulder,0,11.433,-0.2,-0.74,-0.18,-2477,4941,-6512,109.48,673.44,-80.04,55
11011,lisa,shoulder,0,11.548,-0.07,-0.81,-0.27,2341,3594,2133,99.36,676.2,-80.04,55
11012,lisa,shoulder,0,11.684,-0.05,-0.74,-0.25,5103,867,9654,148.12,665.16,-108.56,55
11013,lisa,shoulder,0,11.833,-0.16,-0.8,-0.18,3285,2100,11642,255.76,624.68,-139.84,55
11014,lisa,shoulder,0,11.932,-0.24,-0.82,-0.15,2256,2474,6656,255.76,624.68,296.24,55
11015,lisa,shoulder,0,12.047,-0.27,-0.85,-0.18,3189,9993,1371,355.12,551.08,-124.2,55
11016,lisa,shoulder,0,12.186,-0.25,-0.95,-0.23,1366,5098,-3008,368.92,552.0,-115.92,55
11017,lisa,shoulder,0,12.333,-0.29,-1.14,-0.29,634,1944,-3347,342.24,572.24,-103.96,55
11018,lisa,shoulder,0,12.434,-0.33,-1.1,-0.27,2112,3880,-374,318.32,580.52,-106.72,55
11019,lisa,shoulder,0,12.556,-0.27,-1.06,-0.25,-422,2354,-2519,310.04,586.96,-99.36,55
11020,lisa,shoulder,0,12.689,-0.23,-1.13,-0.3,-845,-170,1165,302.68,598.0,-87.4,55
11021,lisa,shoulder,7,12.833,-0.33,-1.23,-0.33,387,-1707,5769,324.76,583.28,-90.16,55
11022,lisa,shoulder,0,12.933,-0.28,-1.16,-0.36,446,-4660,1663,361.56,558.44,-96.6,55
11023,lisa,shoulder,0,13.046,-0.22,-1.05,-0.25,-3852,-4320,-5229,351.44,564.88,-115.92,55
11024,lisa,shoulder,0,13.19,-0.12,-0.84,-0.21,-5867,-12594,-10964,276.0,614.56,-110.4,55
11025,lisa,shoulder,0,13.333,-0.17,-0.83,-0.18,-3717,-12722,-10385,164.68,661.48,-121.44,55
11026,lisa,shoulder,0,13.435,-0.14,-0.8,-0.21,-2012,3215,-2636,90.16,678.04,-94.76,55
11027,lisa,shoulder,0,13.598,-0.05,-0.86,-0.27,1974,2825,2903,96.6,678.96,-94.76,55
11028,lisa,shoulder,0,13.732,-0.04,-0.81,-0.23,3429,2490,8602,150.88,664.24,-118.68,55
11029,lisa,shoulder,0,13.833,-0.11,-0.74,-0.19,892,5793,11272,150.88,296.24,-118.68,55
11030,lisa,shoulder,0,13.946,-0.24,-0.83,-0.25,424,359,4045,322.0,584.2,-112.24,55
11031,lisa,shoulder,0,14.061,-0.3,-0.84,-0.26,1534,11123,1270,344.08,574.08,-90.16,55
11032,lisa,shoulder,0,14.232,-0.19,-0.85,-0.31,4205,3191,-2821,345.0,573.16,-80.04,55
11033,lisa,shoulder,0,14.334,-0.24,-1.05,-0.3,2150,-383,-7487,316.48,590.64,-96.6,55
11034,lisa,shoulder,0,14.444,-0.19,-1.17,-0.27,1317,6029,-4868,252.08,622.84,-110.4,55
11035,lisa,shoulder,0,14.568,-0.09,-1.13,-0.21,2029,-257,-2333,220.8,636.64,-110.4,55
11036,lisa,shoulder,0,14.732,-0.06,-1.21,-0.26,-1674,1623,2801,207.0,642.16,-115.0,55
11037,lisa,shoulder,8,14.833,-0.09,-1.27,-0.31,-405,-580,6265,243.8,630.2,-101.2,55
11038,lisa,shoulder,0,14.944,-0.07,-1.21,-0.28,-1806,-2959,3959,302.68,599.84,-93.84,55
11039,lisa,shoulder,0,15.089,-0.06,-1.07,-0.24,-4630,-8991,-4748,307.28,599.84,-92.92,55
11040,lisa,shoulder,0,15.232,-0.06,-0.93,-0.21,-8621,-9726,-12121,236.44,638.48,-84.64,55
11041,lisa,shoulder,0,15.332,-0.09,-0.76,-0.26,-3463,-6592,-12347,104.88,674.36,-51.52,55
11042,lisa,shoulder,0,15.465,0.03,-0.79,-0.33,1866,8965,-222,35.88,680.8,-41.4,55
11043,lisa,shoulder,0,15.633,0.1,-0.81,-0.34,1706,123,3234,44.16,682.64,-60.72,55
11044,lisa,shoulder,0,15.733,0.1,-0.77,-0.29,1687,-1026,9587,107.64,678.04,-77.28,55
11045,lisa,shoulder,0,15.833,0.05,-0.79,-0.28,994,5292,10709,207.0,654.12,-80.96,55
11046,lisa,shoulder,0,15.959,-0.09,-0.87,-0.34,1621,8278,6362,279.68,619.16,-66.24,55
11047,lisa,shoulder,0,16.133,-0.05,-0.92,-0.34,-576,984,2055,303.6,607.2,-58.88,55
11048,lisa,shoulder,0,16.233,-0.14,-0.99,-0.4,-1083,6550,538,313.72,595.24,-46.92,55
11049,lisa,shoulder,0,16.333,-0.17,-1.07,-0.46,3779,4842,-1018,301.76,593.4,-18.4,55
11050,lisa,shoulder,0,16.456,-0.15,-1.05,-0.37,6565,1887,1282,293.48,601.68,-36.8,55
11051,lisa,shoulder,0,16.559,-0.17,-1.07,-0.3,2909,197,-593,296.24,600.76,-69.92,55
11052,lisa,shoulder,0,16.703,-0.14,-1.06,-0.27,-2241,-712,-621,285.2,600.76,-72.68,55
11053,lisa,shoulder,0,16.833,-0.14,-1.1,-0.3,-728,-922,1578,287.04,606.28,-60.72,55
11054,lisa,shoulder,9,16.937,-0.24,-1.2,-0.4,-1408,-3817,3959,318.32,586.04,-61.64,55
11055,lisa,shoulder,0,17.055999999999994,-0.21,-1.17,-0.37,-3066,-5170,-172,338.56,575.92,-69.0,55
11056,lisa,shoulder,0,17.195,-0.08,-0.99,-0.27,-2757,-3360,-6284,310.96,600.76,-60.72,55
11057,lisa,shoulder,0,17.333,-0.06,-0.86,-0.25,-4627,-15547,-11263,238.28,641.24,-71.76,55
11058,lisa,shoulder,0,17.451,-0.05,-0.77,-0.24,-3570,-6186,-9084,136.16,671.6,-63.48,55
11059,lisa,shoulder,0,17.597,-0.02,-0.8,-0.31,-2573,2827,-4055,75.44,679.88,-39.56,55
11060,lisa,shoulder,0,17.732,0.03,-0.81,-0.36,661,1488,-637,51.52,679.88,-32.2,55
11061,lisa,shoulder,0,17.835,0.09,-0.81,-0.38,3512,7507,4976,46.0,678.04,-40.48,55
11062,lisa,shoulder,0,17.957,0.12,-0.76,-0.34,4686,-757,10809,102.12,676.2,-72.68,55
11063,lisa,shoulder,0,18.086,-0.05,-0.86,-0.25,1678,2077,10954,208.84,652.28,-109.48,55
11064,lisa,shoulder,0,18.233,-0.15,-0.9,-0.29,38,5400,6368,292.56,605.36,-99.36,55
11065,lisa,shoulder,0,18.333,-0.17,-0.87,-0.29,1644,7366,2422,296.24,605.36,-99.36,55
11066,lisa,shoulder,0,18.436,-0.16,-0.88,-0.29,2690,1003,-3770,335.8,577.76,-64.4,55
11067,lisa,shoulder,0,18.583,-0.18,-1.06,-0.31,636,196,-6157,293.48,607.2,-79.12,55
11068,lisa,shoulder,0,18.733,-0.15,-1.13,-0.34,1325,3970,-3198,244.72,628.36,-83.72,55
11069,lisa,shoulder,0,18.833,-0.06,-1.11,-0.32,219,163,-3389,217.12,641.24,-79.12,55
11070,lisa,shoulder,0,18.953,0.0,-1.12,-0.29,700,-462,-1025,201.48,650.44,-88.32,55
11071,lisa,shoulder,0,19.066,0.0,-1.22,-0.33,-1424,-1061,4724,211.6,648.6,-86.48,55
11072,lisa,shoulder,10,19.233,-0.04,-1.26,-0.35,-3009,-4159,6619,241.96,621.0,-68.08,55
11073,lisa,shoulder,0,19.333,-0.04,-1.14,-0.34,-3692,-3470,860,296.24,609.96,-66.24,55
11074,lisa,shoulder,0,19.46,-0.04,-0.96,-0.31,-3129,-7815,-7137,293.48,608.12,-56.12,55
11075,lisa,shoulder,0,19.633,-0.07,-0.77,-0.27,-2349,-4327,-10181,221.72,644.0,-58.88,55
11076,lisa,shoulder,0,19.733,0.0,-0.75,-0.31,-1366,383,-7458,130.64,670.68,-46.0,55
11077,lisa,shoulder,0,19.833,0.02,-0.78,-0.35,-639,413,-2588,67.16,679.88,-37.72,55
11078,lisa,shoulder,0,19.952,0.1,-0.82,-0.39,1023,3909,3944,62.56,678.04,-37.72,55
11079,lisa,shoulder,0,20.06,0.09,-0.78,-0.37,1652,2051,10497,126.96,674.36,-46.92,55
11080,lisa,shoulder,0,20.233,0.04,-0.77,-0.32,-350,-2650,8664,229.08,646.76,-52.44,55
11081,lisa,shoulder,0,20.333,-0.1,-0.81,-0.3,752,1799,5608,286.12,613.64,-65.32,55
11082,lisa,shoulder,0,20.436,-0.14,-0.87,-0.31,736,6443,-193,309.12,598.92,-53.36,55
11083,lisa,shoulder,0,20.55,-0.05,-0.94,-0.35,324,4163,-4772,279.68,615.48,-32.2,55
11084,lisa,shoulder,0,20.689,-0.04,-1.08,-0.42,1510,2750,-4577,231.84,633.88,-34.04,55
11085,lisa,shoulder,0,20.833,-0.03,-1.12,-0.38,6306,4024,-3065,207.0,642.16,-51.52,55
11086,lisa,shoulder,0,20.95,0.09,-1.14,-0.35,2881,369,-550,179.4,649.52,-88.32,55
11087,lisa,shoulder,0,21.044,0.09,-1.1,-0.3,-612,805,3301,184.92,648.6,-108.56,55
11088,lisa,shoulder,0,21.185,0.01,-1.17,-0.36,-1896,-5644,5385,184.92,296.24,-108.56,55
11089,lisa,shoulder,11,21.333,-0.1,-1.24,-0.34,-2644,-3566,6241,275.08,617.32,-102.12,55
11090,lisa,shoulder,0,21.454,-0.07,-1.14,-0.25,-2124,-6440,200,317.4,599.84,-94.76,55
11091,lisa,shoulder,0,21.57,-0.11,-0.99,-0.23,-6964,-12197,-5638,296.24,610.88,-115.92,55
11092,lisa,shoulder,0,21.733,-0.13,-0.83,-0.23,-5808,-7122,-8243,236.44,643.08,-92.0,55
11093,lisa,shoulder,0,21.842,-0.1,-0.76,-0.28,-2088,-6309,-5614,152.72,667.92,-71.76,55
11094,lisa,shoulder,0,21.943,-0.13,-0.75,-0.31,-1792,2130,-679,117.76,675.28,-53.36,55
11095,lisa,shoulder,0,22.061,-0.12,-0.76,-0.36,3079,3732,4700,134.32,672.52,-57.96,55
11096,lisa,shoulder,0,22.233,-0.18,-0.77,-0.35,3511,3826,6771,192.28,658.72,-81.88,55
11097,lisa,shoulder,0,22.332,-0.19,-0.74,-0.25,4396,9904,7009,258.52,630.2,-90.16,55
11098,lisa,shoulder,0,22.465,-0.18,-0.77,-0.27,2699,9613,4849,310.04,600.76,-79.12,55
11099,lisa,shoulder,0,22.63300000000001,-0.16,-0.81,-0.33,709,-928,-463,323.84,591.56,-73.6,55
11100,lisa,shoulder,0,22.733,-0.16,-0.95,-0.36,-213,-2779,-8200,304.52,600.76,-82.8,55
11101,lisa,shoulder,0,22.833,-0.12,-1.13,-0.38,-640,8278,-8200,230.0,637.56,-88.32,55
11102,lisa,shoulder,0,22.946,-0.01,-1.17,-0.32,5814,1981,-5144,151.8,659.64,-78.2,55
11103,lisa,shoulder,0,23.064,0.11,-1.11,-0.24,5006,4969,-88,112.24,663.32,-125.12,55
11104,lisa,shoulder,0,23.233,0.17,-1.1,-0.28,-4191,1747,1218,119.6,659.64,-138.92,55
11105,lisa,shoulder,0,23.333,0.13,-1.18,-0.32,-2142,-4275,3321,137.08,655.96,-107.64,55
11106,lisa,shoulder,12,23.448,0.09,-1.29,-0.33,-1649,-4770,7897,186.76,654.12,-97.52,55
11107,lisa,shoulder,0,23.573,0.07,-1.18,-0.34,-2425,-9431,3484,246.56,635.72,-99.36,55
11108,lisa,shoulder,0,23.733,0.04,-1.0,-0.3,-5635,-4353,-2614,258.52,631.12,-83.72,55
11109,lisa,shoulder,0,23.833,-0.03,-0.87,-0.31,-3218,-10005,-10229,193.2,655.04,-70.84,55
11110,lisa,shoulder,0,23.963,-0.04,-0.74,-0.29,-3104,-702,-8583,95.68,674.36,-49.68,55
11111,lisa,shoulder,0,24.13300000000001,-0.02,-0.78,-0.34,1781,349,1594,60.72,678.04,-49.68,55
11112,lisa,shoulder,0,24.233,0.01,-0.84,-0.37,2152,723,4080,91.08,675.28,-62.56,55
11113,lisa,shoulder,0,24.333,-0.03,-0.83,-0.33,4176,230,7124,146.28,673.44,-92.92,55
11114,lisa,shoulder,0,24.433000000000003,-0.15,-0.83,-0.27,2486,3649,8849,180.32,657.8,-111.32,55
11115,lisa,shoulder,0,24.561,-0.21,-0.84,-0.26,149,3274,6224,261.28,630.2,-115.92,55
11116,lisa,shoulder,0,24.733,-0.31,-0.88,-0.27,-285,7601,2478,310.96,604.44,-98.44,55
11117,lisa,shoulder,0,24.833,-0.23,-0.91,-0.34,-1880,4841,2223,326.6,591.56,-57.96,55
11118,lisa,shoulder,0,24.949,-0.28,-0.87,-0.36,-2595,-965,441,335.8,578.68,-35.88,55
11119,lisa,shoulder,0,25.07,-0.29,-0.85,-0.43,-2412,10355,-3840,323.84,583.28,-7.36,55
11120,test,shoulder,0,0.25,0.7,0.37,-0.59,-1286,1546,-1326,-318.32,183.08,239.2,56
11121,test,shoulder,0,0.374,0.68,0.39,-0.61,-381,-1315,-1332,-319.24,171.12,239.2,56
11122,test,shoulder,0,0.536,0.68,0.35,-0.61,-661,-645,-960,-318.32,175.72,240.12,56
11123,test,shoulder,0,0.635,0.67,0.33,-0.62,406,-985,-1282,-305.44,175.72,249.32,56
11124,test,shoulder,0,0.76,0.64,0.33,-0.65,757,-338,-1535,-296.24,164.68,258.52,56
11125,test,shoulder,0,0.873,0.62,0.37,-0.65,-827,-408,-1522,-300.84,149.96,251.16,56
11126,test,shoulder,0,1.036,0.61,0.39,-0.64,204,455,-1235,-307.28,127.88,249.32,56
11127,test,shoulder,0,1.135,0.62,0.42,-0.61,124,918,-1448,-309.12,121.44,241.04,56
11128,test,shoulder,0,1.248,0.62,0.43,-0.61,784,-1274,334,-306.36,117.76,242.88,56
11129,test,shoulder,0,1.367,0.61,0.45,-0.62,-1109,-2432,2124,-288.88,117.76,250.24,56
11130,test,shoulder,0,1.536,0.59,0.45,-0.64,-3030,-2654,4249,-259.44,117.76,258.52,56
11131,test,shoulder,0,1.635,0.59,0.48,-0.61,-2742,618,1226,-219.88,108.56,268.64,56
11132,test,shoulder,0,1.736,0.59,0.47,-0.61,-1462,-1405,3710,-198.72,109.48,276.0,56
11133,test,shoulder,0,1.863,0.6,0.43,-0.65,-8823,312,5966,-190.44,111.32,279.68,56
11134,test,shoulder,0,1.964,0.68,0.47,-0.6,-8709,3691,7219,-198.72,74.52,243.8,56
11135,test,shoulder,0,2.099,0.75,0.42,-0.54,-3810,-2747,7801,-203.32,9.2,184.92,56
11136,test,shoulder,0,2.236,0.72,0.4,-0.54,6705,-1512,65,-191.36,13.8,204.24,56
11137,test,shoulder,0,2.343,0.69,0.43,-0.56,-943,-5121,-2296,-181.24,34.04,208.84,56
11138,test,shoulder,0,2.464,0.66,0.4,-0.6,-1613,-1296,503,-170.2,35.88,174.8,56
11139,test,shoulder,0,2.584,0.62,0.39,-0.62,-1920,-1256,524,-167.44,23.0,167.44,56
11140,test,shoulder,0,2.736,0.62,0.39,-0.63,-260,534,170,-177.56,24.84,158.24,56
11141,test,shoulder,0,2.843,0.62,0.41,-0.61,1193,1407,-216,-164.68,13.8,148.12,56
